,true,pred
4140,4,0
4141,3,0
4142,0,5
4143,2,0
4144,2,1
4145,3,4
4146,3,0
4147,0,0
4148,5,2
4149,3,3
4150,4,2
4151,2,0
4152,2,2
4153,0,0
4154,2,2
4155,3,4
4156,2,2
4157,3,2
4158,4,4
4159,1,0
4160,1,1
4161,3,0
4162,0,1
4163,2,0
4164,5,1
4165,0,0
4166,2,2
4167,3,0
4168,3,2
4169,2,0
4170,3,2
4171,2,1
4172,3,4
4173,3,0
4174,1,0
4175,3,0
4176,4,2
4177,5,0
4178,3,0
4179,3,5
4180,2,2
4181,3,2
4182,0,0
4183,2,0
4184,0,0
4185,3,2
4186,0,0
4187,0,0
4188,3,5
4189,0,0
4190,3,0
4191,2,0
4192,2,1
4193,2,2
4194,1,4
4195,3,2
4196,0,2
4197,4,0
4198,2,1
4199,1,2
4200,1,2
4201,4,0
4202,4,2
4203,5,2
4204,3,2
4205,4,4
4206,0,2
4207,2,2
4208,3,1
4209,3,1
4210,3,0
4211,2,2
4212,5,1
4213,1,2
4214,2,2
4215,3,2
4216,1,0
4217,2,5
4218,1,1
4219,0,2
4220,2,1
4221,5,0
4222,4,2
4223,3,2
4224,3,2
4225,1,2
4226,3,2
4227,3,0
4228,3,0
4229,2,2
4230,3,3
4231,1,2
4232,3,0
4233,2,0
4234,3,0
4235,3,2
4236,2,0
4237,0,2
4238,5,2
4239,3,2
4240,2,2
4241,2,0
4242,1,3
4243,0,0
4244,1,2
4245,1,0
4246,2,0
4247,4,0
4248,1,4
4249,1,0
4250,0,1
4251,5,2
4252,5,0
4253,5,2
4254,4,2
4255,1,0
4256,1,1
4257,2,0
4258,2,0
4259,2,0
4260,4,2
4261,3,4
4262,1,0
4263,2,0
4264,1,0
4265,2,2
4266,1,0
4267,3,0
4268,3,1
4269,3,0
4270,3,0
4271,3,2
4272,2,2
4273,3,2
4274,3,4
4275,3,2
4276,3,0
4277,0,0
4278,1,4
4279,2,1
4280,2,2
4281,1,1
4282,1,2
4283,2,0
4284,1,1
4285,3,2
4286,2,1
4287,2,2
4288,3,2
4289,3,4
4290,1,0
4291,1,0
4292,5,0
4293,4,0
4294,2,1
4295,2,0
4296,1,4
4297,3,2
4298,1,1
4299,4,4
4300,0,0
4301,2,1
4302,5,1
4303,2,2
4304,4,0
4305,3,1
4306,0,0
4307,3,2
4308,2,2
4309,3,4
4310,3,2
4311,5,2
4312,4,2
4313,3,2
4314,4,2
4315,4,2
4316,4,4
4317,0,0
4318,0,0
4319,0,0
4320,3,4
4321,3,0
4322,1,1
4323,1,1
4324,4,0
4325,1,0
4326,3,2
4327,3,0
4328,4,0
4329,5,2
4330,1,1
4331,2,2
4332,3,3
4333,3,2
4334,0,1
4335,3,2
4336,1,0
4337,3,3
4338,3,0
4339,0,1
4340,5,2
4341,3,2
4342,0,1
4343,1,2
4344,3,0
4345,2,2
4346,1,1
4347,1,0
4348,2,1
4349,1,2
4350,3,0
4351,4,2
4352,2,2
4353,0,0
4354,3,0
4355,3,2
4356,2,0
4357,4,2
4358,3,2
4359,2,2
4360,0,0
4361,0,2
4362,3,1
4363,2,2
4364,5,2
4365,0,3
4366,0,0
4367,5,2
4368,4,0
4369,1,0
4370,2,1
4371,5,2
4372,3,0
4373,1,0
4374,0,0
4375,2,2
4376,3,4
4377,5,1
4378,3,2
4379,1,0
4380,4,0
4381,5,0
4382,0,0
4383,3,2
4384,2,2
4385,1,0
4386,3,0
4387,1,1
4388,2,2
4389,2,1
4390,2,5
4391,1,1
4392,5,1
4393,3,0
4394,0,2
4395,2,0
4396,5,0
4397,4,4
4398,5,2
4399,1,4
4400,3,0
4401,3,0
4402,3,2
4403,3,3
4404,5,3
4405,4,2
4406,4,4
4407,0,1
4408,0,2
4409,3,2
4410,5,5
4411,2,0
4412,3,2
4413,3,3
4414,2,2
4415,0,0
4416,3,0
4417,3,2
4418,0,0
4419,0,0
4420,3,0
4421,1,0
4422,3,2
4423,4,0
4424,3,4
4425,1,4
4426,4,3
4427,1,0
4428,5,0
4429,3,0
4430,3,4
4431,4,2
4432,0,0
4433,3,0
4434,3,2
4435,3,4
4436,2,2
4437,3,2
4438,5,1
4439,3,3
4440,3,2
4441,1,1
4442,2,0
4443,3,2
4444,3,1
4445,5,0
4446,1,1
4447,5,2
4448,1,1
4449,4,2
4450,1,0
4451,5,0
4452,2,0
4453,5,2
4454,2,2
4455,0,0
4456,3,2
4457,3,1
4458,2,0
4459,0,0
4460,3,4
4461,2,2
4462,2,0
4463,0,0
4464,3,2
4465,3,2
4466,4,4
4467,3,4
4468,3,0
4469,0,0
4470,3,4
4471,3,5
4472,1,1
4473,2,1
4474,0,3
4475,2,0
4476,1,0
4477,0,0
4478,2,1
4479,1,1
4480,1,2
4481,1,2
4482,1,1
4483,0,5
4484,2,1
4485,3,2
4486,2,2
4487,5,2
4488,5,0
4489,2,2
4490,5,2
4491,4,2
4492,0,1
4493,2,0
4494,3,2
4495,3,0
4496,1,1
4497,3,2
4498,2,0
4499,3,0
4500,2,2
4501,3,0
4502,5,2
4503,5,5
4504,3,1
4505,1,0
4506,0,0
4507,4,0
4508,1,0
4509,5,2
4510,1,1
4511,0,1
4512,3,2
4513,1,1
4514,0,0
4515,2,3
4516,3,0
4517,3,0
4518,3,0
4519,4,0
4520,3,0
4521,4,4
4522,1,4
4523,3,2
4524,3,0
4525,2,0
4526,3,4
4527,3,0
4528,4,4
4529,0,0
4530,3,0
4531,2,0
4532,3,0
4533,1,0
4534,2,3
4535,4,2
4536,1,0
4537,1,2
4538,3,0
4539,1,0
4540,1,0
4541,1,0
4542,3,0
4543,4,3
4544,1,0
4545,2,1
4546,1,1
4547,5,5
4548,3,2
4549,0,0
4550,0,0
4551,1,2
4552,3,1
4553,2,1
4554,0,1
4555,3,2
4556,2,2
4557,2,1
4558,3,2
4559,3,2
4560,3,3
4561,1,2
4562,0,0
4563,4,0
4564,2,0
4565,2,0
4566,1,0
4567,3,0
4568,2,2
4569,1,4
4570,0,1
4571,5,2
4572,3,0
4573,3,0
4574,3,0
4575,3,2
4576,0,4
4577,1,0
4578,1,1
4579,5,0
4580,2,0
4581,2,3
4582,3,0
4583,0,0
4584,3,2
4585,4,0
4586,2,0
4587,2,2
4588,5,1
4589,3,0
4590,2,0
4591,5,2
4592,1,3
4593,5,2
4594,2,2
4595,3,0
4596,5,5
4597,0,0
4598,3,1
4599,3,1
4600,1,0
4601,4,2
4602,3,0
4603,2,0
4604,1,2
4605,5,2
4606,0,0
4607,4,4
4608,5,0
4609,2,0
4610,3,0
4611,0,4
4612,1,4
4613,0,0
4614,0,1
4615,4,1
4616,3,2
4617,2,2
4618,3,1
4619,3,0
4620,3,0
4621,4,0
4622,1,0
4623,1,1
4624,4,2
4625,2,2
4626,3,3
4627,2,3
4628,0,1
4629,3,0
4630,3,0
4631,3,0
4632,3,0
4633,4,2
4634,2,2
4635,0,2
4636,3,2
4637,0,0
4638,3,2
4639,5,0
4640,4,2
4641,2,0
4642,5,2
4643,0,4
4644,3,0
4645,3,1
4646,3,2
4647,2,5
4648,3,0
4649,3,2
4650,1,2
4651,5,0
4652,1,2
4653,3,2
4654,3,3
4655,3,4
4656,2,2
4657,2,2
4658,3,2
4659,3,0
4660,3,2
4661,4,4
4662,0,2
4663,2,0
4664,2,0
4665,0,4
4666,3,4
4667,1,1
4668,2,1
4669,3,0
4670,3,0
4671,1,2
4672,0,0
4673,1,1
4674,2,2
4675,5,4
4676,3,0
4677,2,2
4678,3,2
4679,1,1
4680,3,1
4681,5,5
4682,2,2
4683,4,0
4684,1,2
4685,3,4
4686,3,4
4687,5,2
4688,2,2
4689,0,0
4690,0,0
4691,3,3
4692,3,4
4693,3,2
4694,3,2
4695,1,4
4696,2,2
4697,5,2
4698,1,0
4699,2,3
4700,4,2
4701,3,1
4702,0,0
4703,0,0
4704,4,2
4705,1,1
4706,2,0
4707,3,2
4708,3,2
4709,5,0
4710,1,0
4711,0,0
4712,0,0
4713,0,2
4714,3,2
4715,4,2
4716,2,0
4717,2,1
4718,3,0
4719,0,4
4720,4,0
4721,1,2
4722,2,3
4723,1,0
4724,2,0
4725,2,4
4726,2,2
4727,3,2
4728,5,5
4729,2,2
4730,5,0
4731,2,1
4732,4,2
4733,0,0
4734,3,2
4735,2,2
4736,3,0
4737,5,2
4738,3,2
4739,3,0
4740,3,0
4741,4,0
4742,3,1
4743,4,3
4744,2,2
4745,3,1
4746,2,2
4747,3,0
4748,3,2
4749,0,0
4750,2,0
4751,1,2
4752,4,0
4753,0,2
4754,2,0
4755,2,2
4756,3,0
4757,0,0
4758,0,0
4759,3,4
4760,3,1
4761,3,0
4762,4,2
4763,0,2
4764,2,2
4765,2,2
4766,3,0
4767,3,4
4768,5,2
4769,0,0
4770,0,0
4771,2,0
4772,3,1
4773,3,2
4774,5,0
4775,0,0
4776,1,0
4777,3,2
4778,0,1
4779,2,1
4780,3,0
4781,0,2
4782,3,4
4783,2,2
4784,4,0
4785,4,0
4786,2,0
4787,0,0
4788,5,2
4789,2,2
4790,5,1
4791,3,4
4792,1,0
4793,3,2
4794,1,1
4795,3,3
4796,4,0
4797,2,0
4798,3,0
4799,3,0
4800,3,0
4801,3,2
4802,3,0
4803,3,1
4804,0,0
4805,3,3
4806,0,0
4807,3,2
4808,5,4
4809,2,1
4810,3,1
4811,5,2
4812,1,0
4813,0,4
4814,4,0
4815,3,0
4816,3,2
4817,5,0
4818,2,1
4819,3,2
4820,1,1
4821,0,0
4822,3,0
4823,1,0
4824,0,0
4825,1,1
4826,3,2
4827,3,1
4828,5,0
4829,2,0
4830,3,3
4831,3,0
4832,1,0
4833,1,1
4834,0,0
4835,3,1
4836,3,0
4837,1,0
4838,2,2
4839,4,0
4840,3,2
4841,2,4
4842,5,2
4843,1,0
4844,4,3
4845,2,2
4846,1,0
4847,3,0
4848,3,0
4849,1,1
4850,3,0
4851,1,2
4852,3,0
4853,2,0
4854,3,3
4855,0,0
4856,3,4
4857,4,3
4858,0,0
4859,2,1
4860,1,2
4861,3,0
4862,4,4
4863,1,5
4864,0,2
4865,0,0
4866,1,0
4867,0,2
4868,3,2
4869,2,2
4870,3,2
4871,0,2
4872,3,4
4873,5,2
4874,4,5
4875,3,3
4876,1,2
4877,2,1
4878,0,1
4879,2,3
4880,5,0
4881,3,2
4882,2,3
4883,5,0
4884,0,1
4885,1,0
4886,2,0
4887,2,0
4888,3,0
4889,3,2
4890,3,2
4891,0,3
4892,3,2
4893,2,2
4894,2,0
4895,2,5
4896,0,1
4897,3,0
4898,5,1
4899,3,0
4900,1,1
4901,3,2
4902,3,1
4903,0,0
4904,2,0
4905,2,2
4906,5,0
4907,3,0
4908,2,0
4909,2,1
4910,1,4
4911,1,1
4912,3,1
4913,3,2
4914,3,1
4915,3,2
4916,3,2
4917,2,0
4918,3,0
4919,3,5
4920,2,0
4921,1,0
4922,5,4
4923,2,2
4924,3,2
4925,3,0
4926,3,0
4927,5,2
4928,3,4
4929,3,0
4930,3,2
4931,3,4
4932,3,2
4933,4,2
4934,3,0
4935,3,4
4936,3,1
4937,1,0
4938,3,4
4939,3,2
4940,5,1
4941,1,5
4942,0,1
4943,2,1
4944,0,0
4945,0,2
4946,5,2
4947,4,0
4948,2,2
4949,3,2
4950,2,2
4951,3,0
4952,4,1
4953,2,2
4954,4,0
4955,0,0
4956,3,2
4957,4,0
4958,2,0
4959,3,0
4960,4,2
4961,0,0
4962,3,2
4963,3,0
4964,0,0
4965,2,1
4966,1,4
4967,1,1
4968,3,4
4969,3,0
4970,3,0
4971,3,0
4972,3,1
4973,0,2
4974,5,2
4975,1,0
4976,3,0
4977,2,0
4978,1,1
4979,2,0
4980,4,2
4981,1,0
4982,3,4
4983,3,2
4984,3,1
4985,0,0
4986,2,2
4987,0,2
4988,3,1
4989,0,1
4990,0,0
4991,4,2
4992,3,0
4993,1,0
4994,4,5
4995,3,0
4996,3,5
4997,3,0
4998,4,2
4999,2,1
5000,3,4
5001,4,2
5002,0,0
5003,3,2
5004,3,4
5005,2,2
5006,3,2
5007,2,1
5008,1,1
5009,2,0
5010,1,1
5011,2,2
5012,2,2
5013,1,1
5014,4,0
5015,4,0
5016,3,3
5017,0,2
5018,2,1
5019,5,2
5020,3,1
5021,5,1
5022,0,0
5023,3,0
5024,0,1
5025,2,0
5026,5,0
5027,3,1
5028,1,1
5029,1,1
5030,2,0
5031,3,1
5032,3,0
5033,0,4
5034,3,2
5035,3,4
5036,3,1
5037,3,2
5038,0,0
5039,3,2
5040,1,1
5041,2,0
5042,2,3
5043,1,2
5044,5,1
5045,3,4
5046,4,4
5047,3,0
5048,2,2
5049,4,2
5050,3,0
5051,4,0
5052,3,4
5053,3,1
5054,5,2
5055,2,3
5056,1,0
5057,1,0
5058,5,2
5059,4,2
5060,3,1
5061,4,0
5062,3,0
5063,1,0
5064,5,2
5065,4,2
5066,0,0
5067,3,4
5068,3,2
5069,0,0
5070,0,0
5071,2,2
5072,2,0
5073,2,0
5074,3,0
5075,2,2
5076,2,0
5077,3,2
5078,1,1
5079,3,0
5080,0,0
5081,0,0
5082,4,2
5083,2,2
5084,0,3
5085,3,2
5086,2,1
5087,3,3
5088,2,0
5089,5,0
5090,3,0
5091,3,0
5092,2,0
5093,4,0
5094,3,0
5095,3,2
5096,3,4
5097,3,2
5098,3,2
5099,3,2
5100,3,0
5101,3,2
5102,4,2
5103,1,2
5104,3,4
5105,3,0
5106,3,0
5107,2,2
5108,0,0
5109,3,2
5110,1,0
5111,3,0
5112,2,1
5113,2,2
5114,5,1
5115,4,0
5116,2,2
5117,4,0
5118,3,0
5119,3,1
5120,0,0
5121,1,1
5122,3,2
5123,2,0
5124,0,1
5125,4,0
5126,5,1
5127,2,4
5128,3,0
5129,4,4
5130,0,1
5131,1,1
5132,1,0
5133,3,0
5134,1,1
5135,3,2
5136,3,0
5137,3,1
5138,0,1
5139,5,0
5140,3,3
5141,1,0
5142,5,5
5143,0,0
5144,3,0
5145,3,3
5146,0,4
5147,3,1
5148,2,2
5149,5,2
5150,5,4
5151,5,5
5152,3,0
5153,1,2
5154,5,4
5155,2,0
5156,1,1
5157,3,0
5158,2,2
5159,2,0
5160,5,2
5161,3,2
5162,2,2
5163,3,0
5164,3,2
5165,0,1
5166,2,2
5167,0,0
5168,0,0
5169,3,2
5170,2,0
5171,4,0
5172,1,1
5173,3,0
5174,2,2
5175,3,2
5176,1,0
5177,3,0
5178,2,3
5179,3,1
5180,3,0
5181,2,2
5182,3,4
5183,2,0
5184,1,2
5185,1,0
5186,2,2
5187,3,1
5188,3,0
5189,1,2
5190,3,4
5191,3,2
5192,5,2
5193,4,2
5194,3,0
5195,1,2
5196,3,0
5197,0,0
5198,3,2
5199,5,1
5200,3,0
5201,3,2
5202,3,1
5203,3,2
5204,4,0
5205,2,2
5206,5,2
5207,3,0
5208,2,3
5209,3,2
5210,3,0
5211,5,2
5212,5,0
5213,1,0
5214,5,2
5215,0,1
5216,1,0
5217,1,0
5218,5,1
5219,3,4
5220,2,0
5221,2,1
5222,3,2
5223,2,2
5224,3,3
5225,2,2
5226,1,4
5227,3,0
5228,3,2
5229,1,0
5230,3,0
5231,3,3
5232,3,2
5233,4,0
5234,2,3
5235,1,2
5236,0,1
5237,0,4
5238,3,2
5239,3,1
5240,2,2
5241,2,0
5242,1,4
5243,0,1
5244,3,2
5245,4,0
5246,5,0
5247,3,0
5248,3,2
5249,4,0
5250,3,4
5251,2,0
5252,3,2
5253,3,0
5254,2,0
5255,3,2
5256,3,3
5257,5,2
5258,3,0
5259,1,1
5260,3,2
5261,0,0
5262,2,0
5263,0,2
5264,5,5
5265,2,0
5266,1,1
5267,3,0
5268,2,0
5269,0,0
5270,1,0
5271,2,0
5272,1,2
5273,5,1
5274,3,4
5275,0,0
5276,2,0
5277,3,2
5278,0,0
5279,5,5
5280,3,2
5281,3,0
5282,0,2
5283,1,0
5284,2,0
5285,1,3
5286,4,4
5287,3,0
5288,0,3
5289,0,4
5290,1,1
5291,3,0
5292,1,0
5293,5,4
5294,3,1
5295,0,2
5296,0,0
5297,0,2
5298,0,0
5299,0,2
5300,3,2
5301,3,0
5302,4,0
5303,1,0
5304,0,0
5305,3,4
5306,5,0
5307,2,2
5308,2,2
5309,4,0
5310,2,2
5311,3,1
5312,2,0
5313,1,4
5314,0,0
5315,3,1
5316,3,0
5317,4,0
5318,0,3
5319,0,0
5320,3,0
5321,1,0
5322,0,0
5323,2,0
5324,3,4
5325,0,0
5326,0,0
5327,0,0
5328,0,0
5329,5,1
5330,3,0
5331,2,2
5332,1,0
5333,2,0
5334,3,0
5335,3,1
5336,2,3
5337,3,2
5338,3,2
5339,3,0
5340,1,0
5341,5,2
5342,2,0
5343,5,5
5344,1,0
5345,5,2
5346,5,1
5347,3,0
5348,5,0
5349,3,0
5350,3,0
5351,3,2
5352,3,4
5353,0,0
5354,3,2
5355,3,0
5356,3,1
5357,5,2
5358,4,1
5359,3,0
5360,3,2
5361,3,0
5362,1,0
5363,3,2
5364,2,0
5365,1,0
5366,3,0
5367,0,2
5368,1,2
5369,2,3
5370,0,2
5371,4,0
5372,1,1
5373,4,2
5374,3,0
5375,4,0
5376,3,3
5377,1,0
5378,1,0
5379,3,3
5380,3,0
5381,3,3
5382,3,0
5383,0,0
5384,3,0
5385,5,4
5386,1,1
5387,3,0
5388,3,3
5389,5,2
5390,0,2
5391,3,0
5392,0,0
5393,1,2
5394,3,2
5395,3,0
5396,1,1
5397,1,4
5398,1,4
5399,1,1
5400,5,2
5401,3,4
5402,2,2
5403,3,2
5404,2,0
5405,1,0
5406,3,0
5407,3,5
5408,3,2
5409,3,0
5410,2,2
5411,3,0
5412,0,0
5413,2,0
5414,5,4
5415,5,0
5416,1,0
5417,4,5
5418,0,4
5419,0,2
5420,3,0
5421,1,0
5422,0,2
5423,2,2
5424,4,2
5425,5,1
5426,3,5
5427,1,1
5428,3,2
5429,3,2
5430,2,1
5431,3,0
5432,4,4
5433,4,2
5434,2,0
5435,4,0
5436,3,0
5437,3,0
5438,0,0
5439,3,1
5440,1,0
5441,1,4
5442,4,2
5443,3,1
5444,3,2
5445,2,1
5446,0,0
5447,3,2
5448,2,4
5449,0,0
5450,4,3
5451,1,0
5452,2,5
5453,3,0
5454,3,0
5455,3,4
5456,3,0
5457,3,1
5458,3,2
5459,3,2
5460,3,4
5461,0,1
5462,3,5
5463,0,4
5464,2,0
5465,0,4
5466,2,0
5467,3,0
5468,5,1
5469,2,1
5470,3,4
5471,5,0
5472,1,0
5473,4,2
5474,3,0
5475,2,2
5476,3,1
5477,2,1
5478,3,1
5479,3,4
5480,3,0
5481,3,0
5482,0,0
5483,3,3
5484,2,0
5485,0,4
5486,3,2
5487,3,0
5488,3,2
5489,1,1
5490,3,0
5491,2,0
5492,1,1
5493,3,0
5494,3,1
5495,4,2
5496,0,1
5497,4,0
5498,0,3
5499,2,0
5500,1,1
5501,3,1
5502,4,0
5503,4,0
5504,3,0
5505,0,0
5506,0,0
5507,3,2
5508,2,2
5509,1,0
5510,1,1
5511,1,2
5512,3,0
5513,3,0
5514,3,0
5515,1,0
5516,3,0
5517,4,0
5518,0,0
5519,2,2
5520,0,0
5521,3,0
5522,0,1
5523,4,0
5524,1,1
5525,3,0
5526,0,0
5527,3,2
5528,1,1
5529,2,0
5530,3,2
5531,3,2
5532,3,2
5533,5,0
5534,3,2
5535,4,0
5536,2,3
5537,5,5
5538,2,0
5539,4,0
5540,1,2
5541,3,0
5542,3,4
5543,0,0
5544,3,1
5545,3,4
5546,3,2
5547,3,1
5548,3,2
5549,3,3
5550,5,2
5551,4,2
5552,1,0
5553,1,1
5554,2,0
5555,4,2
5556,2,1
5557,5,5
5558,3,1
5559,0,2
5560,3,2
5561,0,0
5562,3,4
5563,5,2
5564,3,2
5565,3,2
5566,3,0
5567,2,1
5568,3,2
5569,4,2
5570,2,2
5571,3,0
5572,3,2
5573,3,3
5574,2,4
5575,3,1
5576,1,0
5577,5,2
5578,0,0
5579,0,0
5580,3,2
5581,4,0
5582,3,1
5583,5,2
5584,1,1
5585,1,0
5586,2,0
5587,1,3
5588,0,4
5589,2,1
5590,0,0
5591,3,0
5592,0,2
5593,3,2
5594,1,0
5595,3,2
5596,5,2
5597,3,1
5598,3,0
5599,0,0
5600,2,1
5601,3,0
5602,5,2
5603,2,0
5604,1,1
5605,0,2
5606,2,0
5607,5,0
5608,1,2
5609,2,2
5610,4,2
5611,0,0
5612,0,2
5613,2,4
5614,3,0
5615,3,0
5616,4,4
5617,2,0
5618,4,2
5619,4,2
5620,4,2
5621,4,0
5622,5,2
5623,1,1
5624,0,1
5625,0,2
5626,0,0
5627,0,2
5628,3,2
5629,2,2
5630,2,1
5631,3,0
5632,0,1
5633,1,1
5634,3,2
5635,0,2
5636,2,3
5637,3,0
5638,4,0
5639,3,1
5640,2,0
5641,3,0
5642,4,0
5643,3,0
5644,2,2
5645,2,0
5646,3,2
5647,2,1
5648,3,2
5649,0,0
5650,2,2
5651,2,1
5652,3,3
5653,5,1
5654,2,0
5655,1,2
5656,4,0
5657,3,2
5658,3,2
5659,4,2
5660,1,2
5661,2,2
5662,0,2
5663,3,1
5664,3,0
5665,0,0
5666,5,4
5667,3,2
5668,0,0
5669,0,1
5670,1,2
5671,0,1
5672,3,0
5673,3,0
5674,5,0
5675,1,0
5676,1,0
5677,2,4
5678,3,2
5679,3,4
5680,3,0
5681,2,0
5682,3,4
5683,5,1
5684,1,1
5685,1,0
5686,3,0
5687,3,4
5688,2,2
5689,1,0
5690,1,1
5691,1,2
5692,3,0
5693,2,0
5694,3,2
5695,2,0
5696,3,0
5697,3,5
5698,1,0
5699,4,0
5700,3,2
5701,5,4
5702,1,1
5703,0,0
5704,3,0
5705,1,1
5706,2,0
5707,3,2
5708,1,0
5709,3,0
5710,4,0
5711,2,0
5712,3,4
5713,2,2
5714,2,2
5715,0,0
5716,3,5
5717,2,2
5718,4,0
5719,3,0
5720,2,0
5721,5,2
5722,3,0
5723,1,0
5724,2,1
5725,3,3
5726,3,0
5727,2,1
5728,0,2
5729,1,0
5730,3,3
5731,0,0
5732,2,2
5733,3,2
5734,0,0
5735,3,0
5736,1,1
5737,3,1
5738,3,2
5739,1,0
5740,3,4
5741,4,2
5742,1,0
5743,4,2
5744,1,0
5745,4,4
5746,1,0
5747,4,0
5748,1,2
5749,2,1
5750,0,1
5751,3,0
5752,3,3
5753,0,0
5754,3,0
5755,5,2
5756,0,4
5757,0,0
5758,3,2
5759,3,4
5760,3,2
5761,3,2
5762,5,0
5763,3,0
5764,2,1
5765,2,2
5766,2,1
5767,4,2
5768,1,1
5769,1,3
5770,3,0
5771,0,0
5772,3,5
5773,3,2
5774,2,0
5775,3,0
5776,3,2
5777,3,0
5778,0,2
5779,1,0
5780,3,0
5781,2,1
5782,3,0
5783,0,1
5784,5,2
5785,1,2
5786,4,0
5787,1,0
5788,3,2
5789,5,2
5790,3,0
5791,5,2
5792,4,0
5793,2,0
5794,3,2
5795,1,1
5796,4,3
5797,3,0
5798,5,0
5799,3,2
5800,0,0
5801,3,2
5802,3,2
5803,2,0
5804,2,2
5805,1,2
5806,0,0
5807,0,0
5808,1,4
5809,1,1
5810,3,0
5811,2,2
5812,2,1
5813,1,0
5814,1,2
5815,2,0
5816,0,0
5817,5,1
5818,3,1
5819,2,0
5820,3,0
5821,2,1
5822,0,2
5823,1,2
5824,5,2
5825,1,0
5826,3,0
5827,3,2
5828,3,4
5829,4,2
5830,3,0
5831,5,4
5832,4,0
5833,5,2
5834,4,0
5835,3,0
5836,1,0
5837,3,2
5838,2,1
5839,3,0
5840,2,2
5841,3,0
5842,1,2
5843,2,0
5844,3,4
5845,2,1
5846,2,2
5847,2,0
5848,1,0
5849,0,0
5850,3,0
5851,5,2
5852,2,2
5853,4,0
5854,4,2
5855,5,1
5856,2,1
5857,3,2
5858,2,2
5859,0,0
5860,3,0
5861,1,1
5862,5,2
5863,0,1
5864,3,4
5865,3,2
5866,0,2
5867,2,0
5868,0,0
5869,5,1
5870,1,0
5871,3,1
5872,0,1
5873,3,1
5874,0,0
5875,3,4
5876,4,0
5877,3,2
5878,5,1
5879,3,2
5880,2,0
5881,3,0
5882,2,3
5883,0,0
5884,5,1
5885,2,0
5886,2,2
5887,2,2
5888,1,0
5889,3,3
5890,2,2
5891,3,2
5892,2,1
5893,3,0
5894,3,2
5895,0,1
5896,4,4
5897,5,0
5898,3,4
5899,2,5
5900,0,2
5901,3,2
5902,5,3
5903,2,2
5904,4,0
5905,4,0
5906,2,2
5907,1,2
5908,3,1
5909,3,1
5910,2,4
5911,5,0
5912,3,0
5913,1,5
5914,1,0
5915,3,0
5916,4,2
5917,0,0
5918,3,0
5919,3,2
5920,4,0
5921,1,0
5922,3,1
5923,3,0
5924,3,0
5925,0,2
5926,2,0
5927,3,1
5928,3,2
5929,3,0
5930,3,3
5931,0,0
5932,3,0
5933,4,0
5934,3,4
5935,3,2
5936,3,5
5937,3,2
5938,0,2
5939,1,1
5940,3,0
5941,0,0
5942,4,0
5943,0,3
5944,3,1
5945,0,0
5946,1,0
5947,1,0
5948,4,2
5949,1,2
5950,3,1
5951,3,1
5952,2,0
5953,3,0
5954,5,1
5955,2,4
5956,1,0
5957,2,0
5958,0,2
5959,3,0
5960,1,1
5961,3,0
5962,3,4
5963,3,0
5964,1,0
5965,0,0
5966,4,2
5967,4,4
5968,0,0
5969,2,0
5970,3,0
5971,3,2
5972,2,4
5973,3,2
5974,3,2
5975,4,0
5976,1,1
5977,3,0
5978,3,0
5979,2,0
5980,4,0
5981,3,1
5982,3,2
5983,1,0
5984,1,0
5985,0,0
5986,3,4
5987,0,0
5988,3,1
5989,3,2
5990,1,1
5991,3,2
5992,4,0
5993,1,1
5994,2,4
5995,5,1
5996,1,4
5997,2,2
5998,5,2
5999,3,4
6000,4,2
6001,2,2
6002,2,2
6003,2,0
6004,5,2
6005,3,0
6006,2,0
6007,3,0
6008,2,0
6009,1,2
6010,4,1
6011,4,0
6012,3,0
6013,3,2
6014,0,0
6015,3,0
6016,2,0
6017,3,2
6018,3,0
6019,4,0
6020,0,0
6021,0,1
6022,1,0
6023,3,1
6024,3,1
6025,3,4
6026,2,0
6027,3,2
6028,0,1
6029,5,2
6030,3,2
6031,0,0
6032,1,0
6033,2,2
6034,1,3
6035,3,0
6036,3,0
6037,2,2
6038,3,2
6039,5,2
6040,3,2
6041,3,0
6042,4,2
6043,2,2
6044,2,4
6045,5,2
6046,3,4
6047,1,0
6048,3,4
6049,2,0
6050,2,1
6051,1,1
6052,1,0
6053,2,2
6054,4,0
6055,0,0
6056,2,2
6057,5,0
6058,3,2
6059,0,2
6060,3,2
6061,3,3
6062,2,0
6063,1,0
6064,3,2
6065,3,4
6066,3,4
6067,1,0
6068,3,2
6069,1,2
6070,3,2
6071,4,4
6072,3,1
6073,1,2
6074,5,0
6075,1,1
6076,2,0
6077,3,4
6078,2,2
6079,3,2
6080,3,0
6081,3,1
6082,5,1
6083,2,2
6084,1,2
6085,4,1
6086,3,0
6087,2,0
6088,3,0
6089,3,2
6090,3,2
6091,3,2
6092,3,2
6093,2,2
6094,3,4
6095,0,0
6096,3,2
6097,2,2
6098,3,2
6099,3,0
6100,2,2
6101,3,0
6102,3,3
6103,0,0
6104,5,0
6105,3,2
6106,2,0
6107,1,0
6108,0,0
6109,0,0
6110,0,2
6111,1,1
6112,3,5
6113,3,2
6114,4,0
6115,1,2
6116,3,0
6117,1,2
6118,4,4
6119,0,0
6120,2,2
6121,2,2
6122,5,1
6123,3,4
6124,4,0
6125,3,4
6126,3,0
6127,2,2
6128,1,0
6129,3,2
6130,0,0
6131,1,1
6132,3,5
6133,1,1
6134,3,2
6135,0,0
6136,1,2
6137,2,4
6138,2,4
