,true,pred
4330,tensor(1),tensor(1)
4331,tensor(2),tensor(2)
4332,tensor(3),tensor(3)
4333,tensor(3),tensor(2)
4334,tensor(0),tensor(1)
4335,tensor(3),tensor(2)
4336,tensor(1),tensor(0)
4337,tensor(3),tensor(3)
4338,tensor(3),tensor(0)
4339,tensor(0),tensor(1)
4340,tensor(5),tensor(2)
4341,tensor(3),tensor(2)
4342,tensor(0),tensor(1)
4343,tensor(1),tensor(2)
4344,tensor(3),tensor(0)
4345,tensor(2),tensor(2)
4346,tensor(1),tensor(1)
4347,tensor(1),tensor(0)
4348,tensor(2),tensor(1)
4349,tensor(1),tensor(2)
4350,tensor(3),tensor(0)
4351,tensor(4),tensor(2)
4352,tensor(2),tensor(2)
4353,tensor(0),tensor(0)
4354,tensor(3),tensor(0)
4355,tensor(3),tensor(2)
4356,tensor(2),tensor(0)
4357,tensor(4),tensor(2)
4358,tensor(3),tensor(2)
4359,tensor(2),tensor(2)
4360,tensor(0),tensor(0)
4361,tensor(0),tensor(2)
4362,tensor(3),tensor(1)
4363,tensor(2),tensor(2)
4364,tensor(5),tensor(2)
4365,tensor(0),tensor(3)
4366,tensor(0),tensor(0)
4367,tensor(5),tensor(2)
4368,tensor(4),tensor(0)
4369,tensor(1),tensor(0)
4370,tensor(2),tensor(1)
4371,tensor(5),tensor(2)
4372,tensor(3),tensor(0)
4373,tensor(1),tensor(0)
4374,tensor(0),tensor(0)
4375,tensor(2),tensor(2)
4376,tensor(3),tensor(4)
4377,tensor(5),tensor(1)
4378,tensor(3),tensor(2)
4379,tensor(1),tensor(0)
4380,tensor(4),tensor(0)
4381,tensor(5),tensor(0)
4382,tensor(0),tensor(0)
4383,tensor(3),tensor(2)
4384,tensor(2),tensor(2)
4385,tensor(1),tensor(0)
4386,tensor(3),tensor(0)
4387,tensor(1),tensor(1)
4388,tensor(2),tensor(2)
4389,tensor(2),tensor(1)
4390,tensor(2),tensor(5)
4391,tensor(1),tensor(1)
4392,tensor(5),tensor(1)
4393,tensor(3),tensor(0)
4394,tensor(0),tensor(2)
4395,tensor(2),tensor(0)
4396,tensor(5),tensor(0)
4397,tensor(4),tensor(4)
4398,tensor(5),tensor(2)
4399,tensor(1),tensor(4)
4400,tensor(3),tensor(0)
4401,tensor(3),tensor(0)
4402,tensor(3),tensor(2)
4403,tensor(3),tensor(3)
4404,tensor(5),tensor(3)
4405,tensor(4),tensor(2)
4406,tensor(4),tensor(4)
4407,tensor(0),tensor(1)
4408,tensor(0),tensor(2)
4409,tensor(3),tensor(2)
4410,tensor(5),tensor(5)
4411,tensor(2),tensor(0)
4412,tensor(3),tensor(2)
4413,tensor(3),tensor(3)
4414,tensor(2),tensor(2)
4415,tensor(0),tensor(0)
4416,tensor(3),tensor(0)
4417,tensor(3),tensor(2)
4418,tensor(0),tensor(0)
4419,tensor(0),tensor(0)
4420,tensor(3),tensor(0)
4421,tensor(1),tensor(0)
4422,tensor(3),tensor(2)
4423,tensor(4),tensor(0)
4424,tensor(3),tensor(4)
4425,tensor(1),tensor(4)
4426,tensor(4),tensor(3)
4427,tensor(1),tensor(0)
4428,tensor(5),tensor(0)
4429,tensor(3),tensor(0)
4430,tensor(3),tensor(4)
4431,tensor(4),tensor(2)
4432,tensor(0),tensor(0)
4433,tensor(3),tensor(0)
4434,tensor(3),tensor(2)
4435,tensor(3),tensor(4)
4436,tensor(2),tensor(2)
4437,tensor(3),tensor(2)
4438,tensor(5),tensor(1)
4439,tensor(3),tensor(3)
4440,tensor(3),tensor(2)
4441,tensor(1),tensor(1)
4442,tensor(2),tensor(0)
4443,tensor(3),tensor(2)
4444,tensor(3),tensor(1)
4445,tensor(5),tensor(0)
4446,tensor(1),tensor(1)
4447,tensor(5),tensor(2)
4448,tensor(1),tensor(1)
4449,tensor(4),tensor(2)
4450,tensor(1),tensor(0)
4451,tensor(5),tensor(0)
4452,tensor(2),tensor(0)
4453,tensor(5),tensor(2)
4454,tensor(2),tensor(2)
4455,tensor(0),tensor(0)
4456,tensor(3),tensor(2)
4457,tensor(3),tensor(1)
4458,tensor(2),tensor(0)
4459,tensor(0),tensor(0)
4460,tensor(3),tensor(4)
4461,tensor(2),tensor(2)
4462,tensor(2),tensor(0)
4463,tensor(0),tensor(0)
4464,tensor(3),tensor(2)
4465,tensor(3),tensor(2)
4466,tensor(4),tensor(4)
4467,tensor(3),tensor(4)
4468,tensor(3),tensor(0)
4469,tensor(0),tensor(0)
4470,tensor(3),tensor(4)
4471,tensor(3),tensor(5)
4472,tensor(1),tensor(1)
4473,tensor(2),tensor(1)
4474,tensor(0),tensor(3)
4475,tensor(2),tensor(0)
4476,tensor(1),tensor(0)
4477,tensor(0),tensor(0)
4478,tensor(2),tensor(1)
4479,tensor(1),tensor(1)
4480,tensor(1),tensor(2)
4481,tensor(1),tensor(2)
4482,tensor(1),tensor(1)
4483,tensor(0),tensor(5)
4484,tensor(2),tensor(1)
4485,tensor(3),tensor(2)
4486,tensor(2),tensor(2)
4487,tensor(5),tensor(2)
4488,tensor(5),tensor(0)
4489,tensor(2),tensor(2)
4490,tensor(5),tensor(2)
4491,tensor(4),tensor(2)
4492,tensor(0),tensor(1)
4493,tensor(2),tensor(0)
4494,tensor(3),tensor(2)
4495,tensor(3),tensor(0)
4496,tensor(1),tensor(1)
4497,tensor(3),tensor(2)
4498,tensor(2),tensor(0)
4499,tensor(3),tensor(0)
4500,tensor(2),tensor(2)
4501,tensor(3),tensor(0)
4502,tensor(5),tensor(2)
4503,tensor(5),tensor(5)
4504,tensor(3),tensor(1)
4505,tensor(1),tensor(0)
4506,tensor(0),tensor(0)
4507,tensor(4),tensor(0)
4508,tensor(1),tensor(0)
4509,tensor(5),tensor(2)
4510,tensor(1),tensor(1)
4511,tensor(0),tensor(1)
4512,tensor(3),tensor(2)
4513,tensor(1),tensor(1)
4514,tensor(0),tensor(0)
4515,tensor(2),tensor(3)
4516,tensor(3),tensor(0)
4517,tensor(3),tensor(0)
4518,tensor(3),tensor(0)
4519,tensor(4),tensor(0)
4520,tensor(3),tensor(0)
4521,tensor(4),tensor(4)
4522,tensor(1),tensor(4)
4523,tensor(3),tensor(2)
4524,tensor(3),tensor(0)
4525,tensor(2),tensor(0)
4526,tensor(3),tensor(4)
4527,tensor(3),tensor(0)
4528,tensor(4),tensor(4)
4529,tensor(0),tensor(0)
4530,tensor(3),tensor(0)
4531,tensor(2),tensor(0)
4532,tensor(3),tensor(0)
4533,tensor(1),tensor(0)
4534,tensor(2),tensor(3)
4535,tensor(4),tensor(2)
4536,tensor(1),tensor(0)
4537,tensor(1),tensor(2)
4538,tensor(3),tensor(0)
4539,tensor(1),tensor(0)
4540,tensor(1),tensor(0)
4541,tensor(1),tensor(0)
4542,tensor(3),tensor(0)
4543,tensor(4),tensor(3)
4544,tensor(1),tensor(0)
4545,tensor(2),tensor(1)
4546,tensor(1),tensor(1)
4547,tensor(5),tensor(5)
4548,tensor(3),tensor(2)
4549,tensor(0),tensor(0)
4550,tensor(0),tensor(0)
4551,tensor(1),tensor(2)
4552,tensor(3),tensor(1)
4553,tensor(2),tensor(1)
4554,tensor(0),tensor(1)
4555,tensor(3),tensor(2)
4556,tensor(2),tensor(2)
4557,tensor(2),tensor(1)
4558,tensor(3),tensor(2)
4559,tensor(3),tensor(2)
4560,tensor(3),tensor(3)
4561,tensor(1),tensor(2)
4562,tensor(0),tensor(0)
4563,tensor(4),tensor(0)
4564,tensor(2),tensor(0)
4565,tensor(2),tensor(0)
4566,tensor(1),tensor(0)
4567,tensor(3),tensor(0)
4568,tensor(2),tensor(2)
4569,tensor(1),tensor(4)
4570,tensor(0),tensor(1)
4571,tensor(5),tensor(2)
4572,tensor(3),tensor(0)
4573,tensor(3),tensor(0)
4574,tensor(3),tensor(0)
4575,tensor(3),tensor(2)
4576,tensor(0),tensor(4)
4577,tensor(1),tensor(0)
4578,tensor(1),tensor(1)
4579,tensor(5),tensor(0)
4580,tensor(2),tensor(0)
4581,tensor(2),tensor(3)
4582,tensor(3),tensor(0)
4583,tensor(0),tensor(0)
4584,tensor(3),tensor(2)
4585,tensor(4),tensor(0)
4586,tensor(2),tensor(0)
4587,tensor(2),tensor(2)
4588,tensor(5),tensor(1)
4589,tensor(3),tensor(0)
4590,tensor(2),tensor(0)
4591,tensor(5),tensor(2)
4592,tensor(1),tensor(3)
4593,tensor(5),tensor(2)
4594,tensor(2),tensor(2)
4595,tensor(3),tensor(0)
4596,tensor(5),tensor(5)
4597,tensor(0),tensor(0)
4598,tensor(3),tensor(1)
4599,tensor(3),tensor(1)
4600,tensor(1),tensor(0)
4601,tensor(4),tensor(2)
4602,tensor(3),tensor(0)
4603,tensor(2),tensor(0)
4604,tensor(1),tensor(2)
4605,tensor(5),tensor(2)
4606,tensor(0),tensor(0)
4607,tensor(4),tensor(4)
4608,tensor(5),tensor(0)
4609,tensor(2),tensor(0)
4610,tensor(3),tensor(0)
4611,tensor(0),tensor(4)
4612,tensor(1),tensor(4)
4613,tensor(0),tensor(0)
4614,tensor(0),tensor(1)
4615,tensor(4),tensor(1)
4616,tensor(3),tensor(2)
4617,tensor(2),tensor(2)
4618,tensor(3),tensor(1)
4619,tensor(3),tensor(0)
4620,tensor(3),tensor(0)
4621,tensor(4),tensor(0)
4622,tensor(1),tensor(0)
4623,tensor(1),tensor(1)
4624,tensor(4),tensor(2)
4625,tensor(2),tensor(2)
4626,tensor(3),tensor(3)
4627,tensor(2),tensor(3)
4628,tensor(0),tensor(1)
4629,tensor(3),tensor(0)
4630,tensor(3),tensor(0)
4631,tensor(3),tensor(0)
4632,tensor(3),tensor(0)
4633,tensor(4),tensor(2)
4634,tensor(2),tensor(2)
4635,tensor(0),tensor(2)
4636,tensor(3),tensor(2)
4637,tensor(0),tensor(0)
4638,tensor(3),tensor(2)
4639,tensor(5),tensor(0)
4640,tensor(4),tensor(2)
4641,tensor(2),tensor(0)
4642,tensor(5),tensor(2)
4643,tensor(0),tensor(4)
4644,tensor(3),tensor(0)
4645,tensor(3),tensor(1)
4646,tensor(3),tensor(2)
4647,tensor(2),tensor(5)
4648,tensor(3),tensor(0)
4649,tensor(3),tensor(2)
4650,tensor(1),tensor(2)
4651,tensor(5),tensor(0)
4652,tensor(1),tensor(2)
4653,tensor(3),tensor(2)
4654,tensor(3),tensor(3)
4655,tensor(3),tensor(4)
4656,tensor(2),tensor(2)
4657,tensor(2),tensor(2)
4658,tensor(3),tensor(2)
4659,tensor(3),tensor(0)
4660,tensor(3),tensor(2)
4661,tensor(4),tensor(4)
4662,tensor(0),tensor(2)
4663,tensor(2),tensor(0)
4664,tensor(2),tensor(0)
4665,tensor(0),tensor(4)
4666,tensor(3),tensor(4)
4667,tensor(1),tensor(1)
4668,tensor(2),tensor(1)
4669,tensor(3),tensor(0)
4670,tensor(3),tensor(0)
4671,tensor(1),tensor(2)
4672,tensor(0),tensor(0)
4673,tensor(1),tensor(1)
4674,tensor(2),tensor(2)
4675,tensor(5),tensor(4)
4676,tensor(3),tensor(0)
4677,tensor(2),tensor(2)
4678,tensor(3),tensor(2)
4679,tensor(1),tensor(1)
4680,tensor(3),tensor(1)
4681,tensor(5),tensor(5)
4682,tensor(2),tensor(2)
4683,tensor(4),tensor(0)
4684,tensor(1),tensor(2)
4685,tensor(3),tensor(4)
4686,tensor(3),tensor(4)
4687,tensor(5),tensor(2)
4688,tensor(2),tensor(2)
4689,tensor(0),tensor(0)
4690,tensor(0),tensor(0)
4691,tensor(3),tensor(3)
4692,tensor(3),tensor(4)
4693,tensor(3),tensor(2)
4694,tensor(3),tensor(2)
4695,tensor(1),tensor(4)
4696,tensor(2),tensor(2)
4697,tensor(5),tensor(2)
4698,tensor(1),tensor(0)
4699,tensor(2),tensor(3)
4700,tensor(4),tensor(2)
4701,tensor(3),tensor(1)
4702,tensor(0),tensor(0)
4703,tensor(0),tensor(0)
4704,tensor(4),tensor(2)
4705,tensor(1),tensor(1)
4706,tensor(2),tensor(0)
4707,tensor(3),tensor(2)
4708,tensor(3),tensor(2)
4709,tensor(5),tensor(0)
4710,tensor(1),tensor(0)
4711,tensor(0),tensor(0)
4712,tensor(0),tensor(0)
4713,tensor(0),tensor(2)
4714,tensor(3),tensor(2)
4715,tensor(4),tensor(2)
4716,tensor(2),tensor(0)
4717,tensor(2),tensor(1)
4718,tensor(3),tensor(0)
4719,tensor(0),tensor(4)
4720,tensor(4),tensor(0)
4721,tensor(1),tensor(2)
4722,tensor(2),tensor(3)
4723,tensor(1),tensor(0)
4724,tensor(2),tensor(0)
4725,tensor(2),tensor(4)
4726,tensor(2),tensor(2)
4727,tensor(3),tensor(2)
4728,tensor(5),tensor(5)
4729,tensor(2),tensor(2)
4730,tensor(5),tensor(0)
4731,tensor(2),tensor(1)
4732,tensor(4),tensor(2)
4733,tensor(0),tensor(0)
4734,tensor(3),tensor(2)
4735,tensor(2),tensor(2)
4736,tensor(3),tensor(0)
4737,tensor(5),tensor(2)
4738,tensor(3),tensor(2)
4739,tensor(3),tensor(0)
4740,tensor(3),tensor(0)
4741,tensor(4),tensor(0)
4742,tensor(3),tensor(1)
4743,tensor(4),tensor(3)
4744,tensor(2),tensor(2)
4745,tensor(3),tensor(1)
4746,tensor(2),tensor(2)
4747,tensor(3),tensor(0)
4748,tensor(3),tensor(2)
4749,tensor(0),tensor(0)
4750,tensor(2),tensor(0)
4751,tensor(1),tensor(2)
4752,tensor(4),tensor(0)
4753,tensor(0),tensor(2)
4754,tensor(2),tensor(0)
4755,tensor(2),tensor(2)
4756,tensor(3),tensor(0)
4757,tensor(0),tensor(0)
4758,tensor(0),tensor(0)
4759,tensor(3),tensor(4)
4760,tensor(3),tensor(1)
4761,tensor(3),tensor(0)
4762,tensor(4),tensor(2)
4763,tensor(0),tensor(2)
4764,tensor(2),tensor(2)
4765,tensor(2),tensor(2)
4766,tensor(3),tensor(0)
4767,tensor(3),tensor(4)
4768,tensor(5),tensor(2)
4769,tensor(0),tensor(0)
4770,tensor(0),tensor(0)
4771,tensor(2),tensor(0)
4772,tensor(3),tensor(1)
4773,tensor(3),tensor(2)
4774,tensor(5),tensor(0)
4775,tensor(0),tensor(0)
4776,tensor(1),tensor(0)
4777,tensor(3),tensor(2)
4778,tensor(0),tensor(1)
4779,tensor(2),tensor(1)
4780,tensor(3),tensor(0)
4781,tensor(0),tensor(2)
4782,tensor(3),tensor(4)
4783,tensor(2),tensor(2)
4784,tensor(4),tensor(0)
4785,tensor(4),tensor(0)
4786,tensor(2),tensor(0)
4787,tensor(0),tensor(0)
4788,tensor(5),tensor(2)
4789,tensor(2),tensor(2)
4790,tensor(5),tensor(1)
4791,tensor(3),tensor(4)
4792,tensor(1),tensor(0)
4793,tensor(3),tensor(2)
4794,tensor(1),tensor(1)
4795,tensor(3),tensor(3)
4796,tensor(4),tensor(0)
4797,tensor(2),tensor(0)
4798,tensor(3),tensor(0)
4799,tensor(3),tensor(0)
4800,tensor(3),tensor(0)
4801,tensor(3),tensor(2)
4802,tensor(3),tensor(0)
4803,tensor(3),tensor(1)
4804,tensor(0),tensor(0)
4805,tensor(3),tensor(3)
4806,tensor(0),tensor(0)
4807,tensor(3),tensor(2)
4808,tensor(5),tensor(4)
4809,tensor(2),tensor(1)
4810,tensor(3),tensor(1)
4811,tensor(5),tensor(2)
4812,tensor(1),tensor(0)
4813,tensor(0),tensor(4)
4814,tensor(4),tensor(0)
4815,tensor(3),tensor(0)
4816,tensor(3),tensor(2)
4817,tensor(5),tensor(0)
4818,tensor(2),tensor(1)
4819,tensor(3),tensor(2)
4820,tensor(1),tensor(1)
4821,tensor(0),tensor(0)
4822,tensor(3),tensor(0)
4823,tensor(1),tensor(0)
4824,tensor(0),tensor(0)
4825,tensor(1),tensor(1)
4826,tensor(3),tensor(2)
4827,tensor(3),tensor(1)
4828,tensor(5),tensor(0)
4829,tensor(2),tensor(0)
4830,tensor(3),tensor(3)
4831,tensor(3),tensor(0)
4832,tensor(1),tensor(0)
4833,tensor(1),tensor(1)
4834,tensor(0),tensor(0)
4835,tensor(3),tensor(1)
4836,tensor(3),tensor(0)
4837,tensor(1),tensor(0)
4838,tensor(2),tensor(2)
4839,tensor(4),tensor(0)
4840,tensor(3),tensor(2)
4841,tensor(2),tensor(4)
4842,tensor(5),tensor(2)
4843,tensor(1),tensor(0)
4844,tensor(4),tensor(3)
4845,tensor(2),tensor(2)
4846,tensor(1),tensor(0)
4847,tensor(3),tensor(0)
4848,tensor(3),tensor(0)
4849,tensor(1),tensor(1)
4850,tensor(3),tensor(0)
4851,tensor(1),tensor(2)
4852,tensor(3),tensor(0)
4853,tensor(2),tensor(0)
4854,tensor(3),tensor(3)
4855,tensor(0),tensor(0)
4856,tensor(3),tensor(4)
4857,tensor(4),tensor(3)
4858,tensor(0),tensor(0)
4859,tensor(2),tensor(1)
4860,tensor(1),tensor(2)
4861,tensor(3),tensor(0)
4862,tensor(4),tensor(4)
4863,tensor(1),tensor(5)
4864,tensor(0),tensor(2)
4865,tensor(0),tensor(0)
4866,tensor(1),tensor(0)
4867,tensor(0),tensor(2)
4868,tensor(3),tensor(2)
4869,tensor(2),tensor(2)
4870,tensor(3),tensor(2)
4871,tensor(0),tensor(2)
4872,tensor(3),tensor(4)
4873,tensor(5),tensor(2)
4874,tensor(4),tensor(5)
4875,tensor(3),tensor(3)
4876,tensor(1),tensor(2)
4877,tensor(2),tensor(1)
4878,tensor(0),tensor(1)
4879,tensor(2),tensor(3)
4880,tensor(5),tensor(0)
4881,tensor(3),tensor(2)
4882,tensor(2),tensor(3)
4883,tensor(5),tensor(0)
4884,tensor(0),tensor(1)
4885,tensor(1),tensor(0)
4886,tensor(2),tensor(0)
4887,tensor(2),tensor(0)
4888,tensor(3),tensor(0)
4889,tensor(3),tensor(2)
4890,tensor(3),tensor(2)
4891,tensor(0),tensor(3)
4892,tensor(3),tensor(2)
4893,tensor(2),tensor(2)
4894,tensor(2),tensor(0)
4895,tensor(2),tensor(5)
4896,tensor(0),tensor(1)
4897,tensor(3),tensor(0)
4898,tensor(5),tensor(1)
4899,tensor(3),tensor(0)
4900,tensor(1),tensor(1)
4901,tensor(3),tensor(2)
4902,tensor(3),tensor(1)
4903,tensor(0),tensor(0)
4904,tensor(2),tensor(0)
4905,tensor(2),tensor(2)
4906,tensor(5),tensor(0)
4907,tensor(3),tensor(0)
4908,tensor(2),tensor(0)
4909,tensor(2),tensor(1)
4910,tensor(1),tensor(4)
4911,tensor(1),tensor(1)
4912,tensor(3),tensor(1)
4913,tensor(3),tensor(2)
4914,tensor(3),tensor(1)
4915,tensor(3),tensor(2)
4916,tensor(3),tensor(2)
4917,tensor(2),tensor(0)
4918,tensor(3),tensor(0)
4919,tensor(3),tensor(5)
4920,tensor(2),tensor(0)
4921,tensor(1),tensor(0)
4922,tensor(5),tensor(4)
4923,tensor(2),tensor(2)
4924,tensor(3),tensor(2)
4925,tensor(3),tensor(0)
4926,tensor(3),tensor(0)
4927,tensor(5),tensor(2)
4928,tensor(3),tensor(4)
4929,tensor(3),tensor(0)
4930,tensor(3),tensor(2)
4931,tensor(3),tensor(4)
4932,tensor(3),tensor(2)
4933,tensor(4),tensor(2)
4934,tensor(3),tensor(0)
4935,tensor(3),tensor(4)
4936,tensor(3),tensor(1)
4937,tensor(1),tensor(0)
4938,tensor(3),tensor(4)
4939,tensor(3),tensor(2)
4940,tensor(5),tensor(1)
4941,tensor(1),tensor(5)
4942,tensor(0),tensor(1)
4943,tensor(2),tensor(1)
4944,tensor(0),tensor(0)
4945,tensor(0),tensor(2)
4946,tensor(5),tensor(2)
4947,tensor(4),tensor(0)
4948,tensor(2),tensor(2)
4949,tensor(3),tensor(2)
4950,tensor(2),tensor(2)
4951,tensor(3),tensor(0)
4952,tensor(4),tensor(1)
4953,tensor(2),tensor(2)
4954,tensor(4),tensor(0)
4955,tensor(0),tensor(0)
4956,tensor(3),tensor(2)
4957,tensor(4),tensor(0)
4958,tensor(2),tensor(0)
4959,tensor(3),tensor(0)
4960,tensor(4),tensor(2)
4961,tensor(0),tensor(0)
4962,tensor(3),tensor(2)
4963,tensor(3),tensor(0)
4964,tensor(0),tensor(0)
4965,tensor(2),tensor(1)
4966,tensor(1),tensor(4)
4967,tensor(1),tensor(1)
4968,tensor(3),tensor(4)
4969,tensor(3),tensor(0)
4970,tensor(3),tensor(0)
4971,tensor(3),tensor(0)
4972,tensor(3),tensor(1)
4973,tensor(0),tensor(2)
4974,tensor(5),tensor(2)
4975,tensor(1),tensor(0)
4976,tensor(3),tensor(0)
4977,tensor(2),tensor(0)
4978,tensor(1),tensor(1)
4979,tensor(2),tensor(0)
4980,tensor(4),tensor(2)
4981,tensor(1),tensor(0)
4982,tensor(3),tensor(4)
4983,tensor(3),tensor(2)
4984,tensor(3),tensor(1)
4985,tensor(0),tensor(0)
4986,tensor(2),tensor(2)
4987,tensor(0),tensor(2)
4988,tensor(3),tensor(1)
4989,tensor(0),tensor(1)
4990,tensor(0),tensor(0)
4991,tensor(4),tensor(2)
4992,tensor(3),tensor(0)
4993,tensor(1),tensor(0)
4994,tensor(4),tensor(5)
4995,tensor(3),tensor(0)
4996,tensor(3),tensor(5)
4997,tensor(3),tensor(0)
4998,tensor(4),tensor(2)
4999,tensor(2),tensor(1)
5000,tensor(3),tensor(4)
5001,tensor(4),tensor(2)
5002,tensor(0),tensor(0)
5003,tensor(3),tensor(2)
5004,tensor(3),tensor(4)
5005,tensor(2),tensor(2)
5006,tensor(3),tensor(2)
5007,tensor(2),tensor(1)
5008,tensor(1),tensor(1)
5009,tensor(2),tensor(0)
5010,tensor(1),tensor(1)
5011,tensor(2),tensor(2)
5012,tensor(2),tensor(2)
5013,tensor(1),tensor(1)
5014,tensor(4),tensor(0)
5015,tensor(4),tensor(0)
5016,tensor(3),tensor(3)
5017,tensor(0),tensor(2)
5018,tensor(2),tensor(1)
5019,tensor(5),tensor(2)
5020,tensor(3),tensor(1)
5021,tensor(5),tensor(1)
5022,tensor(0),tensor(0)
5023,tensor(3),tensor(0)
5024,tensor(0),tensor(1)
5025,tensor(2),tensor(0)
5026,tensor(5),tensor(0)
5027,tensor(3),tensor(1)
5028,tensor(1),tensor(1)
5029,tensor(1),tensor(1)
5030,tensor(2),tensor(0)
5031,tensor(3),tensor(1)
5032,tensor(3),tensor(0)
5033,tensor(0),tensor(4)
5034,tensor(3),tensor(2)
5035,tensor(3),tensor(4)
5036,tensor(3),tensor(1)
5037,tensor(3),tensor(2)
5038,tensor(0),tensor(0)
5039,tensor(3),tensor(2)
5040,tensor(1),tensor(1)
5041,tensor(2),tensor(0)
5042,tensor(2),tensor(3)
5043,tensor(1),tensor(2)
5044,tensor(5),tensor(1)
5045,tensor(3),tensor(4)
5046,tensor(4),tensor(4)
5047,tensor(3),tensor(0)
5048,tensor(2),tensor(2)
5049,tensor(4),tensor(2)
5050,tensor(3),tensor(0)
5051,tensor(4),tensor(0)
5052,tensor(3),tensor(4)
5053,tensor(3),tensor(1)
5054,tensor(5),tensor(2)
5055,tensor(2),tensor(3)
5056,tensor(1),tensor(0)
5057,tensor(1),tensor(0)
5058,tensor(5),tensor(2)
5059,tensor(4),tensor(2)
5060,tensor(3),tensor(1)
5061,tensor(4),tensor(0)
5062,tensor(3),tensor(0)
5063,tensor(1),tensor(0)
5064,tensor(5),tensor(2)
5065,tensor(4),tensor(2)
5066,tensor(0),tensor(0)
5067,tensor(3),tensor(4)
5068,tensor(3),tensor(2)
5069,tensor(0),tensor(0)
5070,tensor(0),tensor(0)
5071,tensor(2),tensor(2)
5072,tensor(2),tensor(0)
5073,tensor(2),tensor(0)
5074,tensor(3),tensor(0)
5075,tensor(2),tensor(2)
5076,tensor(2),tensor(0)
5077,tensor(3),tensor(2)
5078,tensor(1),tensor(1)
5079,tensor(3),tensor(0)
5080,tensor(0),tensor(0)
5081,tensor(0),tensor(0)
5082,tensor(4),tensor(2)
5083,tensor(2),tensor(2)
5084,tensor(0),tensor(3)
5085,tensor(3),tensor(2)
5086,tensor(2),tensor(1)
5087,tensor(3),tensor(3)
5088,tensor(2),tensor(0)
5089,tensor(5),tensor(0)
5090,tensor(3),tensor(0)
5091,tensor(3),tensor(0)
5092,tensor(2),tensor(0)
5093,tensor(4),tensor(0)
5094,tensor(3),tensor(0)
5095,tensor(3),tensor(2)
5096,tensor(3),tensor(4)
5097,tensor(3),tensor(2)
5098,tensor(3),tensor(2)
5099,tensor(3),tensor(2)
5100,tensor(3),tensor(0)
5101,tensor(3),tensor(2)
5102,tensor(4),tensor(2)
5103,tensor(1),tensor(2)
5104,tensor(3),tensor(4)
5105,tensor(3),tensor(0)
5106,tensor(3),tensor(0)
5107,tensor(2),tensor(2)
5108,tensor(0),tensor(0)
5109,tensor(3),tensor(2)
5110,tensor(1),tensor(0)
5111,tensor(3),tensor(0)
5112,tensor(2),tensor(1)
5113,tensor(2),tensor(2)
5114,tensor(5),tensor(1)
5115,tensor(4),tensor(0)
5116,tensor(2),tensor(2)
5117,tensor(4),tensor(0)
5118,tensor(3),tensor(0)
5119,tensor(3),tensor(1)
5120,tensor(0),tensor(0)
5121,tensor(1),tensor(1)
5122,tensor(3),tensor(2)
5123,tensor(2),tensor(0)
5124,tensor(0),tensor(1)
5125,tensor(4),tensor(0)
5126,tensor(5),tensor(1)
5127,tensor(2),tensor(4)
5128,tensor(3),tensor(0)
5129,tensor(4),tensor(4)
5130,tensor(0),tensor(1)
5131,tensor(1),tensor(1)
5132,tensor(1),tensor(0)
5133,tensor(3),tensor(0)
5134,tensor(1),tensor(1)
5135,tensor(3),tensor(2)
5136,tensor(3),tensor(0)
5137,tensor(3),tensor(1)
5138,tensor(0),tensor(1)
5139,tensor(5),tensor(0)
5140,tensor(3),tensor(3)
5141,tensor(1),tensor(0)
5142,tensor(5),tensor(5)
5143,tensor(0),tensor(0)
5144,tensor(3),tensor(0)
5145,tensor(3),tensor(3)
5146,tensor(0),tensor(4)
5147,tensor(3),tensor(1)
5148,tensor(2),tensor(2)
5149,tensor(5),tensor(2)
5150,tensor(5),tensor(4)
5151,tensor(5),tensor(5)
5152,tensor(3),tensor(0)
5153,tensor(1),tensor(2)
5154,tensor(5),tensor(4)
5155,tensor(2),tensor(0)
5156,tensor(1),tensor(1)
5157,tensor(3),tensor(0)
5158,tensor(2),tensor(2)
5159,tensor(2),tensor(0)
5160,tensor(5),tensor(2)
5161,tensor(3),tensor(2)
5162,tensor(2),tensor(2)
5163,tensor(3),tensor(0)
5164,tensor(3),tensor(2)
5165,tensor(0),tensor(1)
5166,tensor(2),tensor(2)
5167,tensor(0),tensor(0)
5168,tensor(0),tensor(0)
5169,tensor(3),tensor(2)
5170,tensor(2),tensor(0)
5171,tensor(4),tensor(0)
5172,tensor(1),tensor(1)
5173,tensor(3),tensor(0)
5174,tensor(2),tensor(2)
5175,tensor(3),tensor(2)
5176,tensor(1),tensor(0)
5177,tensor(3),tensor(0)
5178,tensor(2),tensor(3)
5179,tensor(3),tensor(1)
5180,tensor(3),tensor(0)
5181,tensor(2),tensor(2)
5182,tensor(3),tensor(4)
5183,tensor(2),tensor(0)
5184,tensor(1),tensor(2)
5185,tensor(1),tensor(0)
5186,tensor(2),tensor(2)
5187,tensor(3),tensor(1)
5188,tensor(3),tensor(0)
5189,tensor(1),tensor(2)
5190,tensor(3),tensor(4)
5191,tensor(3),tensor(2)
5192,tensor(5),tensor(2)
5193,tensor(4),tensor(2)
5194,tensor(3),tensor(0)
5195,tensor(1),tensor(2)
5196,tensor(3),tensor(0)
5197,tensor(0),tensor(0)
5198,tensor(3),tensor(2)
5199,tensor(5),tensor(1)
5200,tensor(3),tensor(0)
5201,tensor(3),tensor(2)
5202,tensor(3),tensor(1)
5203,tensor(3),tensor(2)
